t,value
1741052757,0
1741052758,0
1741052759,0
1741052760,0
1741052761,0
1741052762,0
1741052763,0
1741052764,0
1741052765,0
1741052766,0
1741052767,0
1741052768,0
1741052769,0
1741052770,8
1741052771,8
1741052772,8
1741052773,8
1741052774,8
1741052775,8
1741052776,8
1741052777,8
1741052778,8
1741052779,9
1741052780,9
1741052781,9
1741052782,9
1741052783,9
1741052784,9
1741052785,9
1741052786,9
1741052787,9
1741052788,9
1741052789,10
1741052790,10
1741052791,10
1741052792,10
1741052793,10
1741052794,10
1741052795,10
1741052796,10
1741052797,10
1741052798,10
1741052799,15
1741052800,15
1741052801,15
1741052802,15
1741052804,15
1741052805,15
1741052806,15
1741052807,15
1741052808,15
1741052809,15
1741052809,15
1741052809,15
