t,count
1741052757,5
1741052758,5
1741052759,5
1741052760,5
1741052761,5
1741052762,5
1741052763,5
1741052764,5
1741052765,5
1741052766,5
1741052767,5
1741052768,5
1741052769,5
1741052770,6
1741052771,6
1741052772,7
1741052773,7
1741052774,7
1741052775,7
1741052776,7
1741052777,7
1741052778,9
1741052779,10
1741052780,10
1741052781,10
1741052782,11
1741052783,11
1741052784,11
1741052785,11
1741052786,13
1741052787,13
1741052788,33
1741052789,71
1741052790,87
1741052791,87
1741052792,88
1741052793,88
1741052794,88
1741052795,88
1741052796,122
1741052797,122
1741052798,126
1741052799,207
1741052800,244
1741052801,267
1741052802,267
1741052804,267
1741052805,267
1741052806,278
1741052807,278
1741052808,298
1741052809,309
1741052809,309
1741052809,309
