t,value
1741052757,0
1741052758,0
1741052759,0
1741052760,0
1741052761,0
1741052762,0
1741052763,0
1741052764,0
1741052765,0
1741052766,0
1741052767,0
1741052768,0
1741052769,0
1741052770,110581880
1741052771,110581880
1741052772,110581880
1741052773,110581880
1741052774,110581880
1741052775,110581880
1741052776,110581880
1741052777,110581880
1741052778,110581880
1741052779,152162280
1741052780,152162280
1741052781,152162280
1741052782,152162280
1741052783,152162280
1741052784,152162280
1741052785,152162280
1741052786,152162280
1741052787,152162280
1741052788,152162280
1741052789,194166352
1741052790,194166352
1741052791,194166352
1741052792,194166352
1741052793,194166352
1741052794,194166352
1741052795,194166352
1741052796,194166352
1741052797,194166352
1741052798,194166352
1741052799,216620408
1741052800,216620408
1741052801,216620408
1741052802,216620408
1741052804,216620408
1741052805,216620408
1741052806,216620408
1741052807,216620408
1741052808,216620408
1741052809,216620408
1741052809,216620408
1741052809,216620408
