t,count
1741052757,0
1741052758,0
1741052759,0
1741052760,0
1741052761,0
1741052762,0
1741052763,0
1741052764,0
1741052765,0
1741052766,0
1741052767,0
1741052768,0
1741052769,0
1741052770,0
1741052771,0
1741052772,0
1741052773,0
1741052774,0
1741052775,0
1741052776,0
1741052777,0
1741052778,0
1741052779,0
1741052780,0
1741052781,16
1741052782,34
1741052783,61
1741052784,61
1741052785,61
1741052786,61
1741052787,61
1741052788,61
1741052789,61
1741052790,61
1741052791,61
1741052792,61
1741052793,61
1741052794,61
1741052795,61
1741052796,61
1741052797,61
1741052798,61
1741052799,61
1741052800,61
1741052801,61
1741052802,61
1741052804,61
1741052805,61
1741052806,61
1741052807,61
1741052808,61
1741052809,61
1741052809,61
1741052809,61
