t,value
1741048790,13830000000
1741048792,15440000000
1741048793,16190000000
1741048794,16950000000
1741048795,17720000000
1741048796,18720000000
1741048797,19390000000
1741048798,19900000000
1741048799,20670000000
1741048800,21760000000
1741048801,23000000000
1741048802,23440000000
1741048803,23970000000
1741048804,24450000000
1741048805,25540000000
1741048806,27610000000
1741048807,28820000000
1741048808,29620000000
1741048809,30530000000
1741048810,32780000000
1741048811,34130000000
1741048812,34870000000
1741048813,35580000000
1741048814,36460000000
1741048815,40690000000
1741048816,42030000000
1741048817,43030000000
1741048818,43370000000
1741048819,43760000000
1741048820,44440000000
1741048821,46950000000
1741048822,49410000000
1741048823,52140000000
1741048824,54190000000
1741048825,56860000000
1741048826,59190000000
1741048827,61400000000
1741048828,67760000000
1741048829,76040000000
1741048830,79490000000
1741048831,80310000000
1741048832,81890000000
1741048833,85350000000
1741048834,87870000000
1741048836,99490000000
1741048837,110100000000
1741048838,122240000000
1741048839,134380000000
1741048840,143130000000
1741048841,148690000000
1741048842,161120000000
1741048843,165970000000
1741048844,169110000000
1741048845,173920000000
1741048846,178070000000
1741048847,185280000000
1741048848,188750000000
1741048849,191590000000
1741048850,204460000000
1741048851,217270000000
1741048852,222780000000
1741048853,228450000000
1741048854,232540000000
1741048855,236410000000
1741048856,239640000000
1741048857,249100000000
1741048858,258550000000
1741048859,269470000000
1741048860,274050000000
1741048861,279950000000
1741048862,282460000000
1741048863,289160000000
1741048864,296470000000
1741048865,299330000000
1741048866,300160000000
1741048866,300210000000
1741048866,300490000000
