t,count
1741048790,0
1741048792,0
1741048793,0
1741048794,0
1741048795,0
1741048796,0
1741048797,0
1741048798,0
1741048799,0
1741048800,0
1741048801,0
1741048802,0
1741048803,0
1741048804,0
1741048805,0
1741048806,0
1741048807,0
1741048808,0
1741048809,0
1741048810,0
1741048811,0
1741048812,0
1741048813,0
1741048814,0
1741048815,0
1741048816,0
1741048817,0
1741048818,0
1741048819,0
1741048820,0
1741048821,0
1741048822,0
1741048823,0
1741048824,0
1741048825,0
1741048826,0
1741048827,0
1741048828,0
1741048829,0
1741048830,0
1741048831,0
1741048832,0
1741048833,0
1741048834,0
1741048836,0
1741048837,4881252406
1741048838,6458717901
1741048839,7022677051
1741048840,14192873880
1741048841,14218883480
1741048842,15310880685
1741048843,16796847579
1741048844,16796847579
1741048845,16796847579
1741048846,16796847579
1741048847,20565061035
1741048848,20578671087
1741048849,20592976027
1741048850,20922224798
1741048851,24576949405
1741048852,24814824080
1741048853,24829866119
1741048854,24918361363
1741048855,24918361363
1741048856,24918361363
1741048857,24918361363
1741048858,28606517203
1741048859,29826308081
1741048860,31663231242
1741048861,34085890434
1741048862,34111251311
1741048863,36780309274
1741048864,38530277839
1741048865,38545670902
1741048866,38545670902
1741048866,38545670902
1741048866,38545670902
