t,count
1741048790,0
1741048792,0
1741048793,0
1741048794,0
1741048795,0
1741048796,0
1741048797,0
1741048798,0
1741048799,0
1741048800,0
1741048801,0
1741048802,0
1741048803,0
1741048804,0
1741048805,0
1741048806,0
1741048807,0
1741048808,0
1741048809,0
1741048810,0
1741048811,0
1741048812,0
1741048813,0
1741048814,0
1741048815,0
1741048816,0
1741048817,2
1741048818,2
1741048819,25
1741048820,57
1741048821,57
1741048822,57
1741048823,57
1741048824,57
1741048825,57
1741048826,57
1741048827,57
1741048828,57
1741048829,57
1741048830,57
1741048831,57
1741048832,57
1741048833,57
1741048834,57
1741048836,57
1741048837,57
1741048838,57
1741048839,57
1741048840,57
1741048841,57
1741048842,57
1741048843,57
1741048844,57
1741048845,57
1741048846,57
1741048847,57
1741048848,57
1741048849,57
1741048850,57
1741048851,57
1741048852,57
1741048853,57
1741048854,57
1741048855,57
1741048856,57
1741048857,57
1741048858,57
1741048859,57
1741048860,57
1741048861,57
1741048862,57
1741048863,57
1741048864,57
1741048865,57
1741048866,57
1741048866,57
1741048866,57
