t,count
1741052157,0
1741052158,0
1741052159,0
1741052160,0
1741052161,0
1741052162,0
1741052163,0
1741052164,0
1741052165,0
1741052166,0
1741052167,0
1741052168,0
1741052169,0
1741052170,0
1741052171,0
1741052172,0
1741052173,0
1741052174,0
1741052175,0
1741052176,0
1741052177,0
1741052178,0
1741052179,0
1741052180,0
1741052181,0
1741052182,0
1741052183,0
1741052184,0
1741052185,0
1741052186,0
1741052187,0
1741052188,0
1741052189,0
1741052190,0
1741052191,3349
1741052192,4021
1741052193,4021
1741052194,5331
1741052195,5390
1741052196,5486
1741052196,5486
1741052196,5486
