t,count
1741052157,0
1741052158,0
1741052159,0
1741052160,0
1741052161,0
1741052162,0
1741052163,0
1741052164,0
1741052165,0
1741052166,0
1741052167,0
1741052168,0
1741052169,0
1741052170,0
1741052171,0
1741052172,0
1741052173,0
1741052174,0
1741052175,0
1741052176,0
1741052177,0
1741052178,0
1741052179,0
1741052180,0
1741052181,2
1741052182,26
1741052183,26
1741052184,26
1741052185,26
1741052186,26
1741052187,26
1741052188,26
1741052189,26
1741052190,26
1741052191,26
1741052192,26
1741052193,26
1741052194,26
1741052195,26
1741052196,26
1741052196,26
1741052196,26
