t,count
1741052157,0
1741052158,0
1741052159,0
1741052160,0
1741052161,0
1741052162,0
1741052163,0
1741052164,0
1741052165,0
1741052166,0
1741052167,0
1741052168,0
1741052169,0
1741052170,0
1741052171,0
1741052172,0
1741052173,0
1741052174,0
1741052175,0
1741052176,0
1741052177,0
1741052178,0
1741052179,0
1741052180,0
1741052181,0
1741052182,0
1741052183,0
1741052184,0
1741052185,0
1741052186,0
1741052187,0
1741052188,0
1741052189,0
1741052190,0
1741052191,2414146200
1741052192,2733436700
1741052193,2733436700
1741052194,8752168300
1741052195,9484242800
1741052196,9757090700
1741052196,9757090700
1741052196,9757090700
