t,value
1741053712,2004
1741053713,2004
1741053714,2004
1741053715,2004
1741053716,2004
1741053717,2004
1741053718,2004
1741053719,2004
1741053720,2004
1741053721,2004
1741053722,2004
1741053723,2004
1741053724,2004
1741053725,2004
1741053726,2004
1741053727,2004
1741053728,2004
1741053729,2004
1741053730,2004
1741053731,2004
1741053732,2004
1741053733,2004
1741053734,2004
1741053735,2004
1741053736,2004
1741053737,2004
1741053738,2004
1741053739,2004
1741053740,2004
1741053741,2004
1741053742,2004
1741053743,2004
1741053744,2004
1741053745,2004
1741053746,2004
1741053747,2004
1741053748,2004
1741053749,2004
1741053750,2004
1741053751,2004
1741053752,2004
1741053753,2004
1741053754,2004
1741053754,2004
1741053754,0
