t,count
1741053712,5
1741053713,5
1741053714,5
1741053715,5
1741053716,5
1741053717,5
1741053718,5
1741053719,5
1741053720,5
1741053721,5
1741053722,5
1741053723,5
1741053724,5
1741053725,5
1741053726,5
1741053727,6
1741053728,7
1741053729,7
1741053730,7
1741053731,7
1741053732,7
1741053733,7
1741053734,7
1741053735,7
1741053736,9
1741053737,10
1741053738,11
1741053739,11
1741053740,11
1741053741,11
1741053742,13
1741053743,13
1741053744,17
1741053745,28
1741053746,28
1741053747,29
1741053748,30
1741053749,32
1741053750,47
1741053751,65
1741053752,82
1741053753,98
1741053754,103
1741053754,103
1741053754,103
