t,value
1741053712,0
1741053713,0
1741053714,0
1741053715,0
1741053716,0
1741053717,0
1741053718,0
1741053719,0
1741053720,0
1741053721,0
1741053722,0
1741053723,0
1741053724,0
1741053725,0
1741053726,0
1741053727,8
1741053728,8
1741053729,8
1741053730,8
1741053731,8
1741053732,8
1741053733,8
1741053734,8
1741053735,8
1741053736,8
1741053737,10
1741053738,10
1741053739,10
1741053740,10
1741053741,10
1741053742,10
1741053743,10
1741053744,10
1741053745,10
1741053746,10
1741053747,12
1741053748,12
1741053749,12
1741053750,12
1741053751,12
1741053752,12
1741053753,12
1741053754,12
1741053754,12
1741053754,12
