t,value
1741053712,0
1741053713,0
1741053714,0
1741053715,0
1741053716,0
1741053717,0
1741053718,0
1741053719,0
1741053720,0
1741053721,0
1741053722,0
1741053723,0
1741053724,0
1741053725,0
1741053726,0
1741053727,8193
1741053728,8193
1741053729,8193
1741053730,8193
1741053731,8193
1741053732,8193
1741053733,8193
1741053734,8193
1741053735,8193
1741053736,8193
1741053737,32769
1741053738,32769
1741053739,32769
1741053740,32769
1741053741,32769
1741053742,32769
1741053743,32769
1741053744,32769
1741053745,32769
1741053746,32769
1741053747,32769
1741053748,32769
1741053749,32769
1741053750,32769
1741053751,32769
1741053752,32769
1741053753,32769
1741053754,32769
1741053754,32769
1741053754,32769
