t,count
1741051248,0
1741051249,0
1741051250,0
1741051251,0
1741051252,0
1741051253,0
1741051254,0
1741051255,0
1741051256,0
1741051257,0
1741051258,0
1741051259,0
1741051260,0
1741051261,0
1741051262,0
1741051263,0
1741051264,0
1741051266,0
1741051267,0
1741051268,0
1741051269,0
1741051270,0
1741051271,0
1741051272,0
1741051273,0
1741051274,0
1741051275,0
1741051276,0
1741051277,0
1741051278,0
1741051279,0
1741051280,0
1741051281,0
1741051282,0
1741051283,0
1741051284,0
1741051285,0
1741051286,388425200
1741051287,4303413300
1741051288,4303413300
1741051289,4741170000
1741051290,10632494800
1741051291,14241906600
1741051292,14298845700
1741051293,15043991900
1741051293,15142103400
1741051293,15142103400
1741051293,15142103400
