t,count
1741051248,0
1741051249,0
1741051250,0
1741051251,0
1741051252,0
1741051253,0
1741051254,0
1741051255,0
1741051256,0
1741051257,0
1741051258,0
1741051259,0
1741051260,0
1741051261,0
1741051262,0
1741051263,0
1741051264,0
1741051266,0
1741051267,0
1741051268,0
1741051269,0
1741051270,0
1741051271,0
1741051272,0
1741051273,16
1741051274,22
1741051275,44
1741051276,72
1741051277,72
1741051278,72
1741051279,72
1741051280,72
1741051281,72
1741051282,72
1741051283,72
1741051284,72
1741051285,72
1741051286,72
1741051287,72
1741051288,72
1741051289,72
1741051290,72
1741051291,72
1741051292,72
1741051293,72
1741051293,72
1741051293,72
1741051293,72
