t,value
1741051248,0
1741051249,0
1741051250,0
1741051251,0
1741051252,0
1741051253,0
1741051254,0
1741051255,0
1741051256,0
1741051257,0
1741051258,0
1741051259,0
1741051260,0
1741051261,0
1741051262,0
1741051263,0
1741051264,124003672
1741051266,124003672
1741051267,124003672
1741051268,124003672
1741051269,124003672
1741051270,124003672
1741051271,124003672
1741051272,124003672
1741051273,124003672
1741051274,124003672
1741051275,158348864
1741051276,158348864
1741051277,158348864
1741051278,158348864
1741051279,158348864
1741051280,158348864
1741051281,158348864
1741051282,158348864
1741051283,158348864
1741051284,158348864
1741051285,202339976
1741051286,202339976
1741051287,202339976
1741051288,202339976
1741051289,202339976
1741051290,202339976
1741051291,202339976
1741051292,202339976
1741051293,202339976
1741051293,202339976
1741051293,202339976
1741051293,202339976
