t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1741051248,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051249,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051250,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051251,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051252,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051253,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051254,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051255,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051256,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051257,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051258,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051259,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051260,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051261,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051262,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051263,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051264,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051266,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051267,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051268,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051269,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051270,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051271,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051272,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051273,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051274,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051275,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051276,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051277,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051278,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051279,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051280,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051281,24,470,118.875000,5,156.057231,50.000000,152.000000,470.000000,470.000000,470.000000,470.000000
1741051282,24,470,118.875000,5,156.057231,50.000000,152.000000,470.000000,470.000000,470.000000,470.000000
1741051283,48,470,118.875000,5,156.057231,47.000000,152.000000,470.000000,470.000000,470.000000,470.000000
1741051284,48,470,118.875000,5,156.057231,47.000000,152.000000,470.000000,470.000000,470.000000,470.000000
1741051285,48,470,118.875000,5,156.057231,47.000000,152.000000,470.000000,470.000000,470.000000,470.000000
1741051286,48,470,118.875000,5,156.057231,47.000000,152.000000,470.000000,470.000000,470.000000,470.000000
1741051287,60,470,99.649738,1,144.469290,47.000000,133.000000,470.000000,470.000000,470.000000,470.000000
1741051288,129,865,123.222546,1,166.696065,50.000000,160.000000,470.000000,865.000000,865.000000,865.000000
1741051289,199,865,116.565100,1,164.066957,49.000000,160.000000,470.000000,865.000000,865.000000,865.000000
1741051290,234,865,122.142058,1,165.971663,49.000000,161.000000,470.000000,865.000000,865.000000,865.000000
1741051291,270,865,129.102923,1,165.477433,50.000000,196.000000,470.000000,865.000000,865.000000,865.000000
1741051292,386,865,115.054848,1,152.097395,49.000000,192.000000,391.000000,606.000000,865.000000,865.000000
1741051293,547,865,97.309965,1,138.816336,38.000000,160.000000,322.000000,606.000000,865.000000,865.000000
1741051293,563,865,97.847284,1,138.058835,38.000000,160.000000,322.000000,606.000000,865.000000,865.000000
1741051293,563,865,97.847284,1,138.058835,38.000000,160.000000,322.000000,606.000000,865.000000,865.000000
1741051293,563,865,97.847284,1,138.058835,38.000000,160.000000,322.000000,606.000000,865.000000,865.000000
