t,value
1741054104,2004
1741054105,2004
1741054106,2004
1741054107,2004
1741054108,2004
1741054109,2004
1741054111,2004
1741054112,2004
1741054113,2004
1741054114,2004
1741054115,2004
1741054116,2004
1741054117,2004
1741054118,2004
1741054119,2004
1741054120,2004
1741054121,2004
1741054122,2004
1741054123,2004
1741054124,2004
1741054125,2004
1741054126,2004
1741054127,2004
1741054128,2004
1741054129,2004
1741054130,2004
1741054131,2004
1741054132,2004
1741054133,2004
1741054134,2004
1741054135,2004
1741054136,2004
1741054137,2004
1741054138,2004
1741054139,2004
1741054140,2004
1741054141,2004
1741054142,2004
1741054143,2004
1741054144,2004
1741054145,2004
1741054146,2004
1741054147,2004
1741054148,2004
1741054149,2004
1741054150,2004
1741054151,2004
1741054152,2004
1741054153,2004
1741054154,2004
1741054155,2004
1741054157,2004
1741054157,2004
1741054157,2004
1741054157,0
