t,count
1741054104,5
1741054105,5
1741054106,5
1741054107,5
1741054108,5
1741054109,5
1741054111,5
1741054112,5
1741054113,5
1741054114,5
1741054115,5
1741054116,5
1741054117,5
1741054118,6
1741054119,6
1741054120,6
1741054121,7
1741054122,7
1741054123,7
1741054124,7
1741054125,7
1741054126,7
1741054127,8
1741054128,8
1741054129,8
1741054130,8
1741054131,9
1741054132,9
1741054133,9
1741054134,11
1741054135,11
1741054136,11
1741054137,12
1741054138,12
1741054139,12
1741054140,12
1741054141,13
1741054142,13
1741054143,13
1741054144,15
1741054145,15
1741054146,19
1741054147,31
1741054148,31
1741054149,31
1741054150,31
1741054151,33
1741054152,45
1741054153,72
1741054154,74
1741054155,106
1741054157,132
1741054157,155
1741054157,155
1741054157,155
