t,value
1741051115,2004
1741051116,2004
1741051117,2004
1741051118,2004
1741051119,2004
1741051120,2004
1741051121,2004
1741051122,2004
1741051123,2004
1741051124,2004
1741051125,2004
1741051126,2004
1741051127,2004
1741051128,2004
1741051129,2004
1741051130,2004
1741051131,2004
1741051132,2004
1741051133,2004
1741051134,2004
1741051135,2004
1741051136,2004
1741051137,2004
1741051138,2004
1741051139,2004
1741051140,2004
1741051141,2004
1741051142,2004
1741051143,2004
1741051144,2004
1741051145,2004
1741051146,2004
1741051147,2004
1741051148,2004
1741051149,2004
1741051150,2004
1741051151,2004
1741051152,2004
1741051153,2003
1741051154,2003
1741051155,2003
1741051156,2003
1741051157,2003
1741051158,2003
1741051159,2003
1741051161,1999
1741051161,1999
1741051161,1999
1741051161,0
