t,value
1741051115,0
1741051116,0
1741051117,0
1741051118,0
1741051119,0
1741051120,0
1741051121,0
1741051122,0
1741051123,0
1741051124,0
1741051125,262
1741051126,262
1741051127,262
1741051128,262
1741051129,262
1741051130,262
1741051131,262
1741051132,262
1741051133,262
1741051134,383
1741051135,383
1741051136,383
1741051137,383
1741051138,383
1741051139,383
1741051140,383
1741051141,383
1741051142,383
1741051143,383
1741051144,418
1741051145,418
1741051146,418
1741051147,418
1741051148,418
1741051149,418
1741051150,418
1741051151,418
1741051152,418
1741051153,418
1741051154,1072
1741051155,1072
1741051156,1072
1741051157,1072
1741051158,1072
1741051159,1072
1741051161,1072
1741051161,1072
1741051161,1072
1741051161,1072
