t,count
1741052626,5
1741052628,5
1741052629,5
1741052630,5
1741052631,5
1741052632,5
1741052633,5
1741052634,5
1741052635,5
1741052636,5
1741052637,5
1741052638,5
1741052639,6
1741052640,6
1741052641,6
1741052642,6
1741052643,6
1741052644,7
1741052645,7
1741052646,7
1741052647,7
1741052648,9
1741052649,10
1741052650,10
1741052651,10
1741052652,10
1741052653,10
1741052654,13
1741052655,13
1741052656,19
1741052657,34
1741052658,34
1741052659,35
1741052660,37
1741052661,47
1741052662,73
1741052663,94
1741052664,107
1741052665,146
1741052666,146
1741052667,186
1741052668,196
1741052668,196
1741052668,196
