t,value
1741048499,13160000000
1741048500,14820000000
1741048501,15570000000
1741048502,16310000000
1741048503,17000000000
1741048504,18010000000
1741048505,18730000000
1741048506,19250000000
1741048507,19800000000
1741048508,20590000000
1741048509,21510000000
1741048510,23060000000
1741048511,23560000000
1741048512,24030000000
1741048513,24630000000
1741048514,25410000000
1741048515,27230000000
1741048516,28850000000
1741048517,29550000000
1741048518,30340000000
1741048519,33020000000
1741048520,35330000000
1741048521,36040000000
1741048522,36750000000
1741048523,38020000000
1741048524,41110000000
1741048525,42430000000
1741048526,42910000000
1741048527,43680000000
1741048528,44230000000
1741048529,44880000000
1741048530,45920000000
1741048531,47390000000
1741048532,48940000000
1741048533,50810000000
1741048534,53300000000
1741048536,56860000000
1741048537,65180000000
1741048538,66460000000
1741048539,67060000000
1741048540,69970000000
1741048541,70840000000
1741048542,83400000000
1741048543,89780000000
1741048544,94490000000
1741048545,113160000000
1741048547,125150000000
1741048548,134860000000
1741048549,139340000000
1741048549,142200000000
1741048550,142300000000
1741048550,142590000000
