t,value
1741050245,2004
1741050246,2004
1741050247,2004
1741050248,2004
1741050249,2004
1741050250,2004
1741050251,2004
1741050252,2004
1741050253,2004
1741050254,2004
1741050255,2004
1741050256,2004
1741050257,2004
1741050258,2004
1741050259,2004
1741050260,2004
1741050261,2004
1741050262,2004
1741050263,2004
1741050264,2004
1741050265,2004
1741050266,2004
1741050267,2004
1741050268,2004
1741050269,2004
1741050270,2004
1741050271,2004
1741050272,2004
1741050273,2004
1741050274,2004
1741050275,2004
1741050276,2004
1741050277,2004
1741050278,2004
1741050279,2004
1741050280,2004
1741050281,2004
1741050282,2004
1741050284,2004
1741050285,2004
1741050286,2004
1741050287,2004
1741050287,2004
1741050287,2004
1741050287,0
