t,value
1741052093,0
1741052094,0
1741052096,0
1741052097,0
1741052098,0
1741052099,0
1741052100,0
1741052101,0
1741052102,0
1741052103,114
1741052104,114
1741052105,114
1741052106,114
1741052107,114
1741052108,114
1741052109,114
1741052110,114
1741052111,114
1741052112,114
1741052113,164
1741052114,164
1741052115,164
1741052116,164
1741052117,164
1741052118,164
1741052119,164
1741052120,164
1741052121,164
1741052122,164
1741052123,164
1741052124,164
1741052125,164
1741052126,164
1741052127,164
1741052128,164
1741052129,164
1741052130,164
1741052131,164
1741052132,164
1741052133,279
1741052134,279
1741052134,279
1741052134,279
1741052134,279
