t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1741049543,5,197.966131,56.902286,5.405846,71.524557,32.028095,37.137178,197.966131,197.966131,197.966131,197.966131,0.886689,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049545,5,197.966131,56.902286,5.405846,71.524557,32.028095,37.137178,197.966131,197.966131,197.966131,197.966131,0.738755,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049546,5,197.966131,56.902286,5.405846,71.524557,32.028095,37.137178,197.966131,197.966131,197.966131,197.966131,0.642161,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049547,5,197.966131,56.902286,5.405846,71.524557,32.028095,37.137178,197.966131,197.966131,197.966131,197.966131,0.567971,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049548,5,197.966131,56.902286,5.405846,71.524557,32.028095,37.137178,197.966131,197.966131,197.966131,197.966131,0.509072,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049549,5,197.966131,56.902286,5.405846,71.524557,32.028095,37.137178,197.966131,197.966131,197.966131,197.966131,0.461153,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049550,5,197.966131,56.902286,5.405846,71.524557,32.028095,37.137178,197.966131,197.966131,197.966131,197.966131,0.421645,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049551,5,197.966131,56.902286,5.405846,71.524557,32.028095,37.137178,197.966131,197.966131,197.966131,197.966131,0.388212,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049552,5,197.966131,56.902286,5.405846,71.524557,32.028095,37.137178,197.966131,197.966131,197.966131,197.966131,0.359736,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049553,6,197.966131,49.021275,5.405846,66.589701,14.592450,37.137178,197.966131,197.966131,197.966131,197.966131,0.402308,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049554,6,197.966131,49.021275,5.405846,66.589701,14.592450,37.137178,197.966131,197.966131,197.966131,197.966131,0.376704,0.862473,0.970522,0.990058,calls/second,milliseconds
1741049555,6,197.966131,49.021275,5.405846,66.589701,14.592450,37.137178,197.966131,197.966131,197.966131,197.966131,0.354171,0.862473,0.970522,0.990058,calls/second,milliseconds
1741049556,6,197.966131,49.021275,5.405846,66.589701,14.592450,37.137178,197.966131,197.966131,197.966131,197.966131,0.334104,0.862473,0.970522,0.990058,calls/second,milliseconds
1741049557,6,197.966131,49.021275,5.405846,66.589701,14.592450,37.137178,197.966131,197.966131,197.966131,197.966131,0.316225,0.862473,0.970522,0.990058,calls/second,milliseconds
1741049558,6,197.966131,49.021275,5.405846,66.589701,14.592450,37.137178,197.966131,197.966131,197.966131,197.966131,0.300177,0.862473,0.970522,0.990058,calls/second,milliseconds
1741049559,6,197.966131,49.021275,5.405846,66.589701,14.592450,37.137178,197.966131,197.966131,197.966131,197.966131,0.285636,0.793513,0.954480,0.984573,calls/second,milliseconds
1741049560,7,197.966131,40.940926,2.466321,63.051193,14.592450,37.137178,197.966131,197.966131,197.966131,197.966131,0.317912,0.793513,0.954480,0.984573,calls/second,milliseconds
1741049561,7,197.966131,40.940926,2.466321,63.051193,14.592450,37.137178,197.966131,197.966131,197.966131,197.966131,0.303904,0.793513,0.954480,0.984573,calls/second,milliseconds
1741049562,8,197.966131,34.825209,0.630857,59.845072,11.974182,32.028095,197.966131,197.966131,197.966131,197.966131,0.332592,0.793513,0.954480,0.984573,calls/second,milliseconds
1741049563,8,197.966131,34.825209,0.630857,59.845072,11.974182,32.028095,197.966131,197.966131,197.966131,197.966131,0.319081,0.762050,0.945316,0.981335,calls/second,milliseconds
1741049564,8,197.966131,34.825209,0.630857,59.845072,11.974182,32.028095,197.966131,197.966131,197.966131,197.966131,0.306727,0.762050,0.945316,0.981335,calls/second,milliseconds
1741049565,8,197.966131,34.825209,0.630857,59.845072,11.974182,32.028095,197.966131,197.966131,197.966131,197.966131,0.295253,0.762050,0.945316,0.981335,calls/second,milliseconds
1741049566,10,197.966131,32.174166,0.630857,53.015535,11.974182,37.137178,197.966131,197.966131,197.966131,197.966131,0.355748,0.762050,0.945316,0.981335,calls/second,milliseconds
1741049567,10,197.966131,32.174166,0.630857,53.015535,11.974182,37.137178,197.966131,197.966131,197.966131,197.966131,0.343406,0.762050,0.945316,0.981335,calls/second,milliseconds
1741049568,10,197.966131,32.174166,0.630857,53.015535,11.974182,37.137178,197.966131,197.966131,197.966131,197.966131,0.331815,0.733102,0.936302,0.978114,calls/second,milliseconds
1741049569,10,197.966131,32.174166,0.630857,53.015535,11.974182,37.137178,197.966131,197.966131,197.966131,197.966131,0.320979,0.733102,0.936302,0.978114,calls/second,milliseconds
1741049570,11,197.966131,28.535882,0.516079,50.887909,11.974182,37.137178,197.966131,197.966131,197.966131,197.966131,0.341975,0.733102,0.936302,0.978114,calls/second,milliseconds
1741049571,11,197.966131,28.535882,0.516079,50.887909,11.974182,37.137178,197.966131,197.966131,197.966131,197.966131,0.331557,0.733102,0.936302,0.978114,calls/second,milliseconds
1741049572,12,197.966131,25.537828,0.221617,48.900728,6.783392,32.028095,197.966131,197.966131,197.966131,197.966131,0.351031,0.733102,0.936302,0.978114,calls/second,milliseconds
1741049573,14,197.966131,22.499441,0.221617,44.848877,7.070861,14.592450,197.966131,197.966131,197.966131,197.966131,0.397810,0.722460,0.930744,0.976019,calls/second,milliseconds
1741049574,14,197.966131,22.499441,0.221617,44.848877,7.070861,14.592450,197.966131,197.966131,197.966131,197.966131,0.386720,0.722460,0.930744,0.976019,calls/second,milliseconds
1741049575,14,197.966131,22.499441,0.221617,44.848877,7.070861,14.592450,197.966131,197.966131,197.966131,197.966131,0.376155,0.722460,0.930744,0.976019,calls/second,milliseconds
1741049576,24,197.966131,12.091787,0.033984,34.232461,0.630857,7.070861,40.860202,197.966131,197.966131,197.966131,0.627619,0.722460,0.930744,0.976019,calls/second,milliseconds
1741049577,55,197.966131,8.959714,0.033984,28.503403,0.681706,4.348926,37.137178,133.232153,197.966131,197.966131,1.400868,0.722460,0.930744,0.976019,calls/second,milliseconds
1741049578,55,197.966131,8.959714,0.033984,28.503403,0.681706,4.348926,37.137178,133.232153,197.966131,197.966131,1.365665,1.336322,1.054200,1.017149,calls/second,milliseconds
1741049579,55,197.966131,8.959714,0.033984,28.503403,0.681706,4.348926,37.137178,133.232153,197.966131,197.966131,1.332227,1.336322,1.054200,1.017149,calls/second,milliseconds
1741049580,56,197.966131,9.440433,0.033984,28.416362,0.681706,4.400487,37.137178,133.232153,197.966131,197.966131,1.323869,1.336322,1.054200,1.017149,calls/second,milliseconds
1741049581,56,197.966131,9.440433,0.033984,28.416362,0.681706,4.400487,37.137178,133.232153,197.966131,197.966131,1.292906,1.336322,1.054200,1.017149,calls/second,milliseconds
1741049582,89,197.966131,6.419953,0.033984,22.370000,0.718924,2.907099,32.970671,40.860202,133.232153,197.966131,2.007318,1.336322,1.054200,1.017149,calls/second,milliseconds
1741049583,107,197.966131,5.368902,0.033984,20.351331,0.681706,2.001985,32.028095,40.860202,133.232153,197.966131,2.359194,2.045022,1.205367,1.068024,calls/second,milliseconds
1741049584,129,197.966131,4.467098,0.033984,18.468200,0.439035,1.567789,20.537631,37.137178,133.232153,197.966131,2.782371,2.045022,1.205367,1.068024,calls/second,milliseconds
1741049585,129,197.966131,4.467098,0.033984,18.468200,0.439035,1.567789,20.537631,37.137178,133.232153,197.966131,2.723064,2.045022,1.205367,1.068024,calls/second,milliseconds
1741049586,158,197.966131,3.965931,0.033984,16.709659,0.604526,1.295646,14.592450,33.790990,40.860202,197.966131,3.265375,2.045022,1.205367,1.068024,calls/second,milliseconds
1741049587,173,197.966131,3.636225,0.033984,15.925337,0.498507,1.258899,12.745021,33.790990,40.860202,197.966131,3.501491,2.045022,1.205367,1.068024,calls/second,milliseconds
1741049588,251,197.966131,2.742192,0.021630,13.073599,0.462750,1.200556,7.070861,32.028095,37.137178,197.966131,4.977684,3.656525,1.552377,1.185098,calls/second,milliseconds
1741049589,297,197.966131,2.494799,0.021630,11.966030,0.498507,1.272535,7.005913,29.855308,33.790990,197.966131,5.773289,3.656525,1.552377,1.185098,calls/second,milliseconds
1741049590,307,197.966131,2.435562,0.021630,11.758795,0.498507,1.272535,6.783392,20.537631,33.790990,197.966131,5.941408,3.656525,1.552377,1.185098,calls/second,milliseconds
1741049590,307,197.966131,2.435562,0.021630,11.758795,0.498507,1.272535,6.783392,20.537631,33.790990,197.966131,5.938599,3.656525,1.552377,1.185098,calls/second,milliseconds
1741049590,307,197.966131,2.435562,0.021630,11.758795,0.498507,1.272535,6.783392,20.537631,33.790990,197.966131,5.925536,3.656525,1.552377,1.185098,calls/second,milliseconds
