t,count
1741049543,0
1741049545,0
1741049546,0
1741049547,0
1741049548,0
1741049549,0
1741049550,0
1741049551,0
1741049552,0
1741049553,0
1741049554,0
1741049555,0
1741049556,0
1741049557,0
1741049558,0
1741049559,0
1741049560,0
1741049561,0
1741049562,0
1741049563,0
1741049564,0
1741049565,0
1741049566,0
1741049567,0
1741049568,0
1741049569,20
1741049570,35
1741049571,37
1741049572,37
1741049573,37
1741049574,37
1741049575,37
1741049576,37
1741049577,37
1741049578,37
1741049579,37
1741049580,37
1741049581,37
1741049582,37
1741049583,37
1741049584,37
1741049585,37
1741049586,37
1741049587,37
1741049588,37
1741049589,37
1741049590,37
1741049590,37
1741049590,37
