t,count
1741052493,0
1741052494,0
1741052496,0
1741052497,0
1741052498,0
1741052499,0
1741052500,0
1741052501,0
1741052502,0
1741052503,0
1741052504,0
1741052505,0
1741052506,0
1741052507,0
1741052508,0
1741052509,0
1741052510,0
1741052511,0
1741052512,0
1741052513,0
1741052514,0
1741052515,0
1741052516,0
1741052517,0
1741052518,0
1741052519,0
1741052520,0
1741052521,0
1741052522,0
1741052523,0
1741052524,0
1741052525,0
1741052526,0
1741052527,0
1741052528,5573
1741052529,41586
1741052530,41586
1741052531,41586
1741052532,41586
1741052533,86775
1741052534,87161
1741052534,87161
1741052534,87161
1741052535,87161
