t,value
1741049750,0
1741049751,0
1741049752,0
1741049753,0
1741049754,0
1741049755,0
1741049756,0
1741049757,0
1741049758,7
1741049759,7
1741049760,7
1741049761,7
1741049762,7
1741049763,7
1741049764,7
1741049765,7
1741049766,7
1741049767,7
1741049768,10
1741049769,10
1741049770,10
1741049771,10
1741049772,10
1741049773,10
1741049774,10
1741049775,10
1741049776,10
1741049778,10
1741049779,10
1741049780,10
1741049781,10
1741049782,10
1741049783,10
1741049784,10
1741049785,10
1741049786,10
1741049787,10
1741049788,10
1741049789,13
1741049790,13
1741049791,13
1741049792,13
1741049792,13
1741049792,13
1741049792,13
