t,value
1741049750,0
1741049751,0
1741049752,0
1741049753,0
1741049754,0
1741049755,0
1741049756,0
1741049757,0
1741049758,103292992
1741049759,103292992
1741049760,103292992
1741049761,103292992
1741049762,103292992
1741049763,103292992
1741049764,103292992
1741049765,103292992
1741049766,103292992
1741049767,103292992
1741049768,130333416
1741049769,130333416
1741049770,130333416
1741049771,130333416
1741049772,130333416
1741049773,130333416
1741049774,130333416
1741049775,130333416
1741049776,130333416
1741049778,130333416
1741049779,166941568
1741049780,166941568
1741049781,166941568
1741049782,166941568
1741049783,166941568
1741049784,166941568
1741049785,166941568
1741049786,166941568
1741049787,166941568
1741049788,166941568
1741049789,208927152
1741049790,208927152
1741049791,208927152
1741049792,208927152
1741049792,208927152
1741049792,208927152
1741049792,208927152
