t,value
1741054452,0
1741054453,0
1741054454,0
1741054455,0
1741054456,0
1741054457,0
1741054458,0
1741054459,0
1741054460,0
1741054461,0
1741054462,0
1741054463,0
1741054464,126
1741054465,126
1741054466,126
1741054467,126
1741054468,126
1741054469,126
1741054470,126
1741054471,126
1741054472,126
1741054473,183
1741054474,183
1741054475,183
1741054476,183
1741054477,183
1741054478,183
1741054479,183
1741054480,183
1741054481,183
1741054482,183
1741054483,217
1741054484,217
1741054485,217
1741054486,217
1741054487,217
1741054488,217
1741054489,217
1741054491,217
1741054492,217
1741054493,669
1741054494,669
1741054495,669
1741054495,669
1741054495,669
1741054496,669
