t,count
1741054452,0
1741054453,0
1741054454,0
1741054455,0
1741054456,0
1741054457,0
1741054458,0
1741054459,0
1741054460,0
1741054461,0
1741054462,0
1741054463,0
1741054464,0
1741054465,0
1741054466,0
1741054467,0
1741054468,0
1741054469,0
1741054470,0
1741054471,0
1741054472,0
1741054473,0
1741054474,0
1741054475,0
1741054476,20
1741054477,23
1741054478,39
1741054479,39
1741054480,39
1741054481,39
1741054482,39
1741054483,39
1741054484,39
1741054485,39
1741054486,39
1741054487,39
1741054488,39
1741054489,39
1741054491,39
1741054492,39
1741054493,39
1741054494,39
1741054495,39
1741054495,39
1741054495,39
1741054496,39
