t,value
1741054452,2004
1741054453,2004
1741054454,2004
1741054455,2004
1741054456,2004
1741054457,2004
1741054458,2004
1741054459,2004
1741054460,2004
1741054461,2004
1741054462,2004
1741054463,2004
1741054464,2004
1741054465,2004
1741054466,2004
1741054467,2004
1741054468,2004
1741054469,2004
1741054470,2004
1741054471,2004
1741054472,2004
1741054473,2004
1741054474,2004
1741054475,2004
1741054476,2004
1741054477,2004
1741054478,2004
1741054479,2004
1741054480,2004
1741054481,2004
1741054482,2004
1741054483,2004
1741054484,2004
1741054485,2004
1741054486,2004
1741054487,2004
1741054488,2004
1741054489,2004
1741054491,2004
1741054492,2004
1741054493,2004
1741054494,2004
1741054495,2004
1741054495,2004
1741054495,2004
1741054496,0
