t,value
1741054452,0
1741054453,0
1741054454,0
1741054455,0
1741054456,0
1741054457,0
1741054458,0
1741054459,0
1741054460,0
1741054461,0
1741054462,0
1741054463,0
1741054464,283
1741054465,283
1741054466,283
1741054467,283
1741054468,283
1741054469,283
1741054470,283
1741054471,283
1741054472,283
1741054473,423
1741054474,423
1741054475,423
1741054476,423
1741054477,423
1741054478,423
1741054479,423
1741054480,423
1741054481,423
1741054482,423
1741054483,457
1741054484,457
1741054485,457
1741054486,457
1741054487,457
1741054488,457
1741054489,457
1741054491,457
1741054492,457
1741054493,1540
1741054494,1540
1741054495,1540
1741054495,1540
1741054495,1540
1741054496,1540
