t,value
1741052219,0
1741052220,0
1741052221,0
1741052222,0
1741052223,0
1741052224,0
1741052225,0
1741052226,0
1741052227,0
1741052228,0
1741052229,0
1741052230,8
1741052231,8
1741052232,8
1741052233,8
1741052234,8
1741052235,8
1741052236,8
1741052237,8
1741052238,8
1741052239,8
1741052240,10
1741052241,10
1741052242,10
1741052243,10
1741052244,10
1741052245,10
1741052246,10
1741052247,10
1741052248,10
1741052249,10
1741052250,11
1741052251,11
1741052252,11
1741052253,11
1741052254,11
1741052255,11
1741052256,11
1741052257,11
1741052258,11
1741052259,11
1741052260,14
1741052261,14
1741052262,14
1741052263,14
1741052264,14
1741052265,14
1741052267,14
1741052268,14
1741052269,14
1741052270,14
1741052271,17
1741052271,17
1741052271,17
1741052271,17
