t,count
1741052219,0
1741052220,0
1741052221,0
1741052222,0
1741052223,0
1741052224,0
1741052225,0
1741052226,0
1741052227,0
1741052228,0
1741052229,0
1741052230,0
1741052231,0
1741052232,0
1741052233,0
1741052234,0
1741052235,0
1741052236,0
1741052237,0
1741052238,0
1741052239,0
1741052240,0
1741052241,0
1741052242,0
1741052243,0
1741052244,22
1741052245,50
1741052246,58
1741052247,81
1741052248,81
1741052249,81
1741052250,81
1741052251,81
1741052252,81
1741052253,81
1741052254,81
1741052255,81
1741052256,81
1741052257,81
1741052258,81
1741052259,81
1741052260,81
1741052261,81
1741052262,81
1741052263,81
1741052264,81
1741052265,81
1741052267,81
1741052268,81
1741052269,81
1741052270,81
1741052271,81
1741052271,81
1741052271,81
1741052271,81
