t,value
1741051317,0
1741051318,0
1741051319,0
1741051320,0
1741051321,0
1741051322,0
1741051323,0
1741051324,0
1741051325,0
1741051326,0
1741051327,0
1741051328,0
1741051329,0
1741051330,0
1741051331,0
1741051332,0
1741051333,8
1741051334,8
1741051335,8
1741051336,8
1741051337,8
1741051338,8
1741051339,8
1741051340,8
1741051341,8
1741051342,8
1741051343,10
1741051344,10
1741051345,10
1741051346,10
1741051347,10
1741051348,10
1741051349,10
1741051350,10
1741051351,10
1741051352,10
1741051353,13
1741051354,13
1741051355,13
1741051356,13
1741051356,13
1741051356,13
1741051356,13
