t,value
1741051317,2004
1741051318,2004
1741051319,2004
1741051320,2004
1741051321,2004
1741051322,2004
1741051323,2004
1741051324,2004
1741051325,2004
1741051326,2004
1741051327,2004
1741051328,2004
1741051329,2004
1741051330,2004
1741051331,2004
1741051332,2004
1741051333,2004
1741051334,2004
1741051335,2004
1741051336,2004
1741051337,2004
1741051338,2004
1741051339,2004
1741051340,2004
1741051341,2004
1741051342,2004
1741051343,2004
1741051344,2004
1741051345,2004
1741051346,2004
1741051347,2004
1741051348,2004
1741051349,2004
1741051350,2004
1741051351,2004
1741051352,2004
1741051353,2004
1741051354,2004
1741051355,2004
1741051356,2004
1741051356,2004
1741051356,2004
1741051356,0
