t,count
1741047873,0
1741047874,0
1741047875,0
1741047876,0
1741047877,0
1741047878,0
1741047879,0
1741047880,0
1741047881,0
1741047882,0
1741047883,0
1741047884,0
1741047885,0
1741047886,0
1741047887,0
1741047888,0
1741047889,0
1741047890,0
1741047891,0
1741047892,0
1741047893,0
1741047895,0
1741047896,0
1741047897,0
1741047898,0
1741047899,0
1741047900,0
1741047901,0
1741047902,0
1741047903,0
1741047904,0
1741047905,0
1741047906,0
1741047907,0
1741047908,0
1741047909,0
1741047910,0
1741047911,0
1741047912,0
1741047913,0
1741047914,0
1741047915,103640
1741047915,103646
1741047915,103646
1741047915,103646
