t,value
1741047873,0
1741047874,0
1741047875,0
1741047876,0
1741047877,0
1741047878,0
1741047879,0
1741047880,0
1741047881,0
1741047882,0
1741047883,0
1741047884,0
1741047885,0
1741047886,0
1741047887,0
1741047888,0
1741047889,272
1741047890,272
1741047891,272
1741047892,272
1741047893,272
1741047895,272
1741047896,272
1741047897,272
1741047898,272
1741047899,272
1741047900,414
1741047901,414
1741047902,414
1741047903,414
1741047904,414
1741047905,414
1741047906,414
1741047907,414
1741047908,414
1741047909,414
1741047910,619
1741047911,619
1741047912,619
1741047913,619
1741047914,619
1741047915,619
1741047915,619
1741047915,619
1741047915,619
