t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1741048430,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048431,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048432,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048433,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048434,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048435,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048436,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048437,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048438,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048439,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048440,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048441,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048442,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048443,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048444,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048445,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048446,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048447,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048448,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048449,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048450,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048451,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048452,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048453,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048454,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048455,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048456,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048457,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048459,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048460,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048461,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048462,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048463,5,10419,10418.000000,10417,0.632456,10418.000000,10418.000000,10419.000000,10419.000000,10419.000000,10419.000000
1741048464,5,10419,10418.000000,10417,0.632456,10418.000000,10418.000000,10419.000000,10419.000000,10419.000000,10419.000000
1741048465,5,10419,10418.000000,10417,0.632456,10418.000000,10418.000000,10419.000000,10419.000000,10419.000000,10419.000000
1741048466,6,10419,10418.000000,10417,0.575148,10418.000000,10418.000000,10419.000000,10419.000000,10419.000000,10419.000000
1741048467,6,10419,10418.000000,10417,0.575148,10418.000000,10418.000000,10419.000000,10419.000000,10419.000000,10419.000000
1741048468,6,10419,10418.000000,10417,0.575148,10418.000000,10418.000000,10419.000000,10419.000000,10419.000000,10419.000000
1741048469,6,10419,10418.000000,10417,0.575148,10418.000000,10418.000000,10419.000000,10419.000000,10419.000000,10419.000000
1741048470,6,10419,10418.000000,10417,0.575148,10418.000000,10418.000000,10419.000000,10419.000000,10419.000000,10419.000000
1741048471,7,10419,10418.000000,10417,0.528018,10418.000000,10418.000000,10419.000000,10419.000000,10419.000000,10419.000000
1741048472,8,10419,10417.862403,10417,0.599253,10418.000000,10418.000000,10419.000000,10419.000000,10419.000000,10419.000000
1741048473,11,10419,10238.828655,8595,542.706203,10418.000000,10418.000000,10419.000000,10419.000000,10419.000000,10419.000000
1741048474,11,10419,10238.828655,8595,542.706203,10418.000000,10418.000000,10419.000000,10419.000000,10419.000000,10419.000000
1741048475,14,11016,10231.877658,8595,727.720193,10418.000000,10419.000000,11016.000000,11016.000000,11016.000000,11016.000000
1741048475,14,11016,10231.877658,8595,727.720193,10418.000000,10419.000000,11016.000000,11016.000000,11016.000000,11016.000000
1741048475,14,11016,10231.877658,8595,727.720193,10418.000000,10419.000000,11016.000000,11016.000000,11016.000000,11016.000000
1741048475,14,11016,10231.877658,8595,727.720193,10418.000000,10419.000000,11016.000000,11016.000000,11016.000000,11016.000000
