t,value
1741053914,0
1741053915,0
1741053916,0
1741053917,0
1741053918,0
1741053919,0
1741053920,0
1741053921,0
1741053922,0
1741053923,0
1741053924,0
1741053925,0
1741053926,0
1741053927,0
1741053928,0
1741053929,8
1741053930,8
1741053931,8
1741053932,8
1741053933,8
1741053934,8
1741053935,8
1741053936,8
1741053937,8
1741053938,8
1741053939,9
1741053940,9
1741053941,9
1741053942,9
1741053943,9
1741053944,9
1741053945,9
1741053946,9
1741053947,9
1741053948,9
1741053949,12
1741053950,12
1741053951,12
1741053953,12
1741053954,12
1741053955,12
1741053955,12
1741053955,12
