t,value
1741053914,0
1741053915,0
1741053916,0
1741053917,0
1741053918,0
1741053919,0
1741053920,0
1741053921,0
1741053922,0
1741053923,0
1741053924,0
1741053925,0
1741053926,0
1741053927,0
1741053928,0
1741053929,280
1741053930,280
1741053931,280
1741053932,280
1741053933,280
1741053934,280
1741053935,280
1741053936,280
1741053937,280
1741053938,280
1741053939,397
1741053940,397
1741053941,397
1741053942,397
1741053943,397
1741053944,397
1741053945,397
1741053946,397
1741053947,397
1741053948,397
1741053949,658
1741053950,658
1741053951,658
1741053953,658
1741053954,658
1741053955,658
1741053955,658
1741053955,658
