t,value
1741051508,0
1741051509,0
1741051510,0
1741051511,0
1741051512,0
1741051513,0
1741051514,0
1741051515,0
1741051516,7
1741051517,7
1741051518,7
1741051519,7
1741051520,7
1741051521,7
1741051522,7
1741051523,7
1741051524,7
1741051525,7
1741051526,10
1741051527,10
1741051528,10
1741051529,10
1741051530,10
1741051531,10
1741051532,10
1741051533,10
1741051534,10
1741051535,10
1741051536,10
1741051537,10
1741051538,10
1741051539,10
1741051540,10
1741051541,10
1741051542,10
1741051543,10
1741051545,10
1741051546,14
1741051547,14
1741051548,14
1741051548,14
1741051548,14
