t,value
1741051508,2004
1741051509,2004
1741051510,2004
1741051511,2004
1741051512,2004
1741051513,2004
1741051514,2004
1741051515,2004
1741051516,2004
1741051517,2004
1741051518,2004
1741051519,2004
1741051520,2004
1741051521,2004
1741051522,2004
1741051523,2004
1741051524,2004
1741051525,2004
1741051526,2004
1741051527,2004
1741051528,2004
1741051529,2004
1741051530,2004
1741051531,2004
1741051532,2004
1741051533,2004
1741051534,2004
1741051535,2004
1741051536,2004
1741051537,2004
1741051538,2004
1741051539,2004
1741051540,2004
1741051541,2004
1741051542,2004
1741051543,2004
1741051545,2004
1741051546,2004
1741051547,2004
1741051548,2004
1741051548,2004
1741051548,0
