t,value
1741051508,0
1741051509,0
1741051510,0
1741051511,0
1741051512,0
1741051513,0
1741051514,0
1741051515,0
1741051516,87
1741051517,87
1741051518,87
1741051519,87
1741051520,87
1741051521,87
1741051522,87
1741051523,87
1741051524,87
1741051525,87
1741051526,163
1741051527,163
1741051528,163
1741051529,163
1741051530,163
1741051531,163
1741051532,163
1741051533,163
1741051534,163
1741051535,163
1741051536,163
1741051537,163
1741051538,163
1741051539,163
1741051540,163
1741051541,163
1741051542,163
1741051543,163
1741051545,163
1741051546,388
1741051547,388
1741051548,388
1741051548,388
1741051548,388
