t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1741051184,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051185,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051186,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051187,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051188,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051189,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051190,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051191,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051192,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051193,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051194,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051195,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051196,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051197,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051198,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051199,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051200,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051201,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051202,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051203,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051204,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051205,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051206,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051207,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051208,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051209,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051210,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051211,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051212,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051213,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051214,4,8830,6222.000000,3701,2168.857649,7860.000000,8830.000000,8830.000000,8830.000000,8830.000000,8830.000000
1741051215,4,8830,6222.000000,3701,2168.857649,7860.000000,8830.000000,8830.000000,8830.000000,8830.000000,8830.000000
1741051216,4,8830,6222.000000,3701,2168.857649,7860.000000,8830.000000,8830.000000,8830.000000,8830.000000,8830.000000
1741051217,6,8830,6951.053459,3701,2045.877561,7860.000000,8830.000000,8830.000000,8830.000000,8830.000000,8830.000000
1741051218,6,8830,6951.053459,3701,2045.877561,7860.000000,8830.000000,8830.000000,8830.000000,8830.000000,8830.000000
1741051220,6,8830,6951.053459,3701,2045.877561,7860.000000,8830.000000,8830.000000,8830.000000,8830.000000,8830.000000
1741051221,6,8830,6951.053459,3701,2045.877561,7860.000000,8830.000000,8830.000000,8830.000000,8830.000000,8830.000000
1741051222,10,8830,5127.065151,1092,2816.303047,4497.000000,7860.000000,8830.000000,8830.000000,8830.000000,8830.000000
1741051223,12,32263,9911.418519,1092,10652.277140,4497.000000,8830.000000,32263.000000,32263.000000,32263.000000,32263.000000
1741051224,12,32263,9911.418519,1092,10652.277140,4497.000000,8830.000000,32263.000000,32263.000000,32263.000000,32263.000000
1741051225,12,32263,9911.418519,1092,10652.277140,4497.000000,8830.000000,32263.000000,32263.000000,32263.000000,32263.000000
1741051225,14,32263,8953.742710,1092,10038.700599,4497.000000,8830.000000,32263.000000,32263.000000,32263.000000,32263.000000
1741051225,14,32263,8953.742710,1092,10038.700599,4497.000000,8830.000000,32263.000000,32263.000000,32263.000000,32263.000000
1741051225,14,32263,8953.742710,1092,10038.700599,4497.000000,8830.000000,32263.000000,32263.000000,32263.000000,32263.000000
