t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1741051184,5,132.204824,38.676549,4.206690,47.352930,22.978695,23.678292,132.204824,132.204824,132.204824,132.204824,0.911091,1.000000,1.000000,1.000000,calls/second,milliseconds
1741051185,5,132.204824,38.676549,4.206690,47.352930,22.978695,23.678292,132.204824,132.204824,132.204824,132.204824,0.768007,1.000000,1.000000,1.000000,calls/second,milliseconds
1741051186,5,132.204824,38.676549,4.206690,47.352930,22.978695,23.678292,132.204824,132.204824,132.204824,132.204824,0.664103,1.000000,1.000000,1.000000,calls/second,milliseconds
1741051187,5,132.204824,38.676549,4.206690,47.352930,22.978695,23.678292,132.204824,132.204824,132.204824,132.204824,0.584962,1.000000,1.000000,1.000000,calls/second,milliseconds
1741051188,5,132.204824,38.676549,4.206690,47.352930,22.978695,23.678292,132.204824,132.204824,132.204824,132.204824,0.522677,1.000000,1.000000,1.000000,calls/second,milliseconds
1741051189,5,132.204824,38.676549,4.206690,47.352930,22.978695,23.678292,132.204824,132.204824,132.204824,132.204824,0.472409,0.920044,0.983471,0.994460,calls/second,milliseconds
1741051190,5,132.204824,38.676549,4.206690,47.352930,22.978695,23.678292,132.204824,132.204824,132.204824,132.204824,0.430923,0.920044,0.983471,0.994460,calls/second,milliseconds
1741051191,5,132.204824,38.676549,4.206690,47.352930,22.978695,23.678292,132.204824,132.204824,132.204824,132.204824,0.396151,0.920044,0.983471,0.994460,calls/second,milliseconds
1741051192,5,132.204824,38.676549,4.206690,47.352930,22.978695,23.678292,132.204824,132.204824,132.204824,132.204824,0.366565,0.920044,0.983471,0.994460,calls/second,milliseconds
1741051193,5,132.204824,38.676549,4.206690,47.352930,22.978695,23.678292,132.204824,132.204824,132.204824,132.204824,0.340952,0.920044,0.983471,0.994460,calls/second,milliseconds
1741051194,5,132.204824,38.676549,4.206690,47.352930,22.978695,23.678292,132.204824,132.204824,132.204824,132.204824,0.318855,0.846482,0.967216,0.988950,calls/second,milliseconds
1741051195,6,132.204824,32.721696,4.206690,44.324592,10.314245,23.678292,132.204824,132.204824,132.204824,132.204824,0.359408,0.846482,0.967216,0.988950,calls/second,milliseconds
1741051196,6,132.204824,32.721696,4.206690,44.324592,10.314245,23.678292,132.204824,132.204824,132.204824,132.204824,0.338742,0.846482,0.967216,0.988950,calls/second,milliseconds
1741051197,6,132.204824,32.721696,4.206690,44.324592,10.314245,23.678292,132.204824,132.204824,132.204824,132.204824,0.320407,0.846482,0.967216,0.988950,calls/second,milliseconds
1741051198,7,132.204824,27.935613,4.206690,41.792714,10.314245,23.678292,132.204824,132.204824,132.204824,132.204824,0.354662,0.846482,0.967216,0.988950,calls/second,milliseconds
1741051199,7,132.204824,27.935613,4.206690,41.792714,10.314245,23.678292,132.204824,132.204824,132.204824,132.204824,0.337392,0.810783,0.957841,0.985688,calls/second,milliseconds
1741051200,7,132.204824,27.935613,4.206690,41.792714,10.314245,23.678292,132.204824,132.204824,132.204824,132.204824,0.321718,0.810783,0.957841,0.985688,calls/second,milliseconds
1741051201,7,132.204824,27.935613,4.206690,41.792714,10.314245,23.678292,132.204824,132.204824,132.204824,132.204824,0.307390,0.810783,0.957841,0.985688,calls/second,milliseconds
1741051202,7,132.204824,27.935613,4.206690,41.792714,10.314245,23.678292,132.204824,132.204824,132.204824,132.204824,0.294273,0.810783,0.957841,0.985688,calls/second,milliseconds
1741051203,7,132.204824,27.935613,4.206690,41.792714,10.314245,23.678292,132.204824,132.204824,132.204824,132.204824,0.282278,0.810783,0.957841,0.985688,calls/second,milliseconds
1741051204,7,132.204824,27.935613,4.206690,41.792714,10.314245,23.678292,132.204824,132.204824,132.204824,132.204824,0.271228,0.745956,0.942009,0.980227,calls/second,milliseconds
1741051205,8,132.204824,23.634021,0.303979,39.687254,7.476285,22.978695,132.204824,132.204824,132.204824,132.204824,0.298241,0.745956,0.942009,0.980227,calls/second,milliseconds
1741051206,10,132.204824,24.352075,0.303979,35.812811,7.909376,23.678292,132.204824,132.204824,132.204824,132.204824,0.359160,0.745956,0.942009,0.980227,calls/second,milliseconds
1741051207,10,132.204824,24.352075,0.303979,35.812811,7.909376,23.678292,132.204824,132.204824,132.204824,132.204824,0.346470,0.745956,0.942009,0.980227,calls/second,milliseconds
1741051208,11,132.204824,21.673879,0.303979,34.591104,7.909376,23.678292,132.204824,132.204824,132.204824,132.204824,0.368139,0.745956,0.942009,0.980227,calls/second,milliseconds
1741051209,11,132.204824,21.673879,0.303979,34.591104,7.909376,23.678292,132.204824,132.204824,132.204824,132.204824,0.356051,0.750277,0.939662,0.979228,calls/second,milliseconds
1741051210,11,132.204824,21.673879,0.303979,34.591104,7.909376,23.678292,132.204824,132.204824,132.204824,132.204824,0.344800,0.750277,0.939662,0.979228,calls/second,milliseconds
1741051211,11,132.204824,21.673879,0.303979,34.591104,7.909376,23.678292,132.204824,132.204824,132.204824,132.204824,0.334221,0.750277,0.939662,0.979228,calls/second,milliseconds
1741051212,13,132.204824,19.075949,0.303979,31.558151,7.909376,22.978695,132.204824,132.204824,132.204824,132.204824,0.383204,0.750277,0.939662,0.979228,calls/second,milliseconds
1741051213,13,132.204824,19.075949,0.303979,31.558151,7.909376,22.978695,132.204824,132.204824,132.204824,132.204824,0.372104,0.750277,0.939662,0.979228,calls/second,milliseconds
1741051214,17,132.204824,14.288548,0.027582,27.854690,7.310890,8.915468,45.338585,132.204824,132.204824,132.204824,0.472740,0.722271,0.930742,0.976019,calls/second,milliseconds
