t,count
1741051184,5
1741051185,5
1741051186,5
1741051187,5
1741051188,5
1741051189,5
1741051190,5
1741051191,5
1741051192,5
1741051193,5
1741051194,5
1741051195,6
1741051196,6
1741051197,6
1741051198,7
1741051199,7
1741051200,7
1741051201,7
1741051202,7
1741051203,7
1741051204,7
1741051205,8
1741051206,10
1741051207,10
1741051208,11
1741051209,11
1741051210,11
1741051211,11
1741051212,13
1741051213,13
1741051214,17
1741051215,28
1741051216,50
1741051217,50
1741051218,51
1741051220,51
1741051221,51
1741051222,89
1741051223,114
1741051224,114
1741051225,138
1741051225,151
1741051225,151
1741051225,151
