t,count
1741051184,0
1741051185,0
1741051186,0
1741051187,0
1741051188,0
1741051189,0
1741051190,0
1741051191,0
1741051192,0
1741051193,0
1741051194,0
1741051195,0
1741051196,0
1741051197,0
1741051198,0
1741051199,0
1741051200,0
1741051201,0
1741051202,0
1741051203,0
1741051204,0
1741051205,0
1741051206,0
1741051207,0
1741051208,0
1741051209,0
1741051210,0
1741051211,0
1741051212,0
1741051213,0
1741051214,0
1741051215,0
1741051216,0
1741051217,0
1741051218,0
1741051220,0
1741051221,0
1741051222,76268
1741051223,76268
1741051224,76268
1741051225,107643
1741051225,108182
1741051225,108182
1741051225,108182
