t,value
1741051184,2004
1741051185,2004
1741051186,2004
1741051187,2004
1741051188,2004
1741051189,2004
1741051190,2004
1741051191,2004
1741051192,2004
1741051193,2004
1741051194,2004
1741051195,2004
1741051196,2004
1741051197,2004
1741051198,2004
1741051199,2004
1741051200,2004
1741051201,2004
1741051202,2004
1741051203,2004
1741051204,2004
1741051205,2004
1741051206,2004
1741051207,2004
1741051208,2004
1741051209,2004
1741051210,2004
1741051211,2004
1741051212,2004
1741051213,2004
1741051214,2004
1741051215,2004
1741051216,2004
1741051217,2004
1741051218,2004
1741051220,2004
1741051221,2004
1741051222,2004
1741051223,2000
1741051224,2000
1741051225,2000
1741051225,2000
1741051225,2000
1741051225,0
