t,value
1741051830,13190000000
1741051831,14880000000
1741051832,15670000000
1741051833,16510000000
1741051834,17410000000
1741051835,18340000000
1741051836,18970000000
1741051837,19630000000
1741051838,20600000000
1741051839,21780000000
1741051840,22290000000
1741051841,22820000000
1741051842,23440000000
1741051843,24560000000
1741051844,27390000000
1741051845,28420000000
1741051846,29240000000
1741051847,31330000000
1741051848,32890000000
1741051849,33660000000
1741051850,34390000000
1741051851,36590000000
1741051852,39220000000
1741051853,41010000000
1741051854,41400000000
1741051855,42010000000
1741051857,42260000000
1741051858,44520000000
1741051859,46380000000
1741051860,48000000000
1741051861,49120000000
1741051862,50630000000
1741051863,53740000000
1741051864,57080000000
1741051865,57690000000
1741051866,59370000000
1741051867,61030000000
1741051868,64710000000
1741051869,68540000000
1741051870,76410000000
1741051871,86110000000
1741051872,94680000000
1741051873,106240000000
1741051874,113820000000
1741051874,116000000000
1741051875,116040000000
1741051875,116200000000
