t,count
1741051830,0
1741051831,0
1741051832,0
1741051833,0
1741051834,0
1741051835,0
1741051836,0
1741051837,0
1741051838,0
1741051839,0
1741051840,0
1741051841,0
1741051842,0
1741051843,0
1741051844,0
1741051845,0
1741051846,0
1741051847,0
1741051848,0
1741051849,0
1741051850,0
1741051851,0
1741051852,0
1741051853,0
1741051854,0
1741051855,25
1741051857,57
1741051858,57
1741051859,57
1741051860,57
1741051861,57
1741051862,57
1741051863,57
1741051864,57
1741051865,57
1741051866,57
1741051867,57
1741051868,57
1741051869,57
1741051870,57
1741051871,57
1741051872,57
1741051873,57
1741051874,57
1741051874,57
1741051875,57
1741051875,57
