t,value
1741052832,0
1741052833,0
1741052834,0
1741052835,0
1741052836,0
1741052837,0
1741052838,0
1741052839,0
1741052840,0
1741052841,0
1741052842,8
1741052843,8
1741052844,8
1741052845,8
1741052846,8
1741052847,8
1741052848,8
1741052849,8
1741052850,8
1741052852,8
1741052853,9
1741052854,9
1741052855,9
1741052856,9
1741052857,9
1741052858,9
1741052859,9
1741052860,9
1741052861,9
1741052862,9
1741052863,10
1741052864,10
1741052865,10
1741052866,10
1741052867,10
1741052868,10
1741052869,10
1741052870,10
1741052871,10
1741052872,10
1741052872,13
1741052872,13
1741052873,13
