t,count
1741052832,0
1741052833,0
1741052834,0
1741052835,0
1741052836,0
1741052837,0
1741052838,0
1741052839,0
1741052840,0
1741052841,0
1741052842,0
1741052843,0
1741052844,0
1741052845,0
1741052846,0
1741052847,0
1741052848,0
1741052849,0
1741052850,0
1741052852,0
1741052853,0
1741052854,0
1741052855,0
1741052856,0
1741052857,0
1741052858,0
1741052859,0
1741052860,0
1741052861,0
1741052862,0
1741052863,0
1741052864,0
1741052865,0
1741052866,0
1741052867,0
1741052868,25254
1741052869,1680047
1741052870,1680047
1741052871,1680047
1741052872,13082147
1741052872,13082147
1741052872,13082147
1741052873,13082147
