t,value
1741052832,2004
1741052833,2004
1741052834,2004
1741052835,2004
1741052836,2004
1741052837,2004
1741052838,2004
1741052839,2004
1741052840,2004
1741052841,2004
1741052842,2004
1741052843,2004
1741052844,2004
1741052845,2004
1741052846,2004
1741052847,2004
1741052848,2004
1741052849,2004
1741052850,2004
1741052852,2004
1741052853,2004
1741052854,2004
1741052855,2004
1741052856,2004
1741052857,2004
1741052858,2004
1741052859,2004
1741052860,2004
1741052861,2004
1741052862,2004
1741052863,2004
1741052864,2004
1741052865,2004
1741052866,2004
1741052867,2004
1741052868,2004
1741052869,2003
1741052870,2000
1741052871,2000
1741052872,2000
1741052872,2000
1741052872,2000
1741052873,0
