t,count
1741052832,5
1741052833,5
1741052834,5
1741052835,5
1741052836,5
1741052837,5
1741052838,5
1741052839,5
1741052840,6
1741052841,6
1741052842,7
1741052843,7
1741052844,7
1741052845,7
1741052846,7
1741052847,7
1741052848,7
1741052849,7
1741052850,8
1741052852,8
1741052853,9
1741052854,9
1741052855,11
1741052856,11
1741052857,11
1741052858,11
1741052859,11
1741052860,11
1741052861,14
1741052862,14
1741052863,23
1741052864,44
1741052865,44
1741052866,44
1741052867,44
1741052868,46
1741052869,67
1741052870,95
1741052871,96
1741052872,135
1741052872,151
1741052872,151
1741052873,151
