t,count
1741052557,0
1741052558,0
1741052559,0
1741052560,0
1741052561,0
1741052562,0
1741052563,0
1741052564,0
1741052565,0
1741052566,0
1741052567,0
1741052568,0
1741052569,0
1741052570,0
1741052571,0
1741052572,0
1741052573,0
1741052574,0
1741052575,0
1741052576,0
1741052577,0
1741052578,0
1741052579,0
1741052580,0
1741052581,0
1741052582,0
1741052583,0
1741052584,0
1741052585,0
1741052586,0
1741052587,0
1741052588,0
1741052589,0
1741052590,0
1741052591,0
1741052593,0
1741052594,0
1741052595,0
1741052596,0
1741052597,1199109725
1741052598,1199109725
1741052599,5327428004
1741052600,7105220794
1741052601,7156951981
1741052602,7156951981
1741052603,7172216373
1741052603,7172216373
1741052603,7172216373
