t,count
1741050522,0
1741050524,0
1741050525,0
1741050526,0
1741050527,0
1741050528,0
1741050529,0
1741050530,0
1741050531,0
1741050532,0
1741050533,0
1741050534,0
1741050535,0
1741050536,0
1741050537,0
1741050538,0
1741050539,0
1741050540,0
1741050541,0
1741050542,0
1741050543,0
1741050544,0
1741050545,0
1741050546,0
1741050547,0
1741050548,0
1741050549,0
1741050550,0
1741050551,0
1741050552,0
1741050553,0
1741050554,0
1741050555,0
1741050556,0
1741050557,0
1741050558,0
1741050559,1430
1741050560,5005
1741050561,5005
1741050562,5005
1741050563,6176
1741050564,6490
1741050565,6709
1741050566,6779
1741050567,6787
1741050567,6787
1741050567,6787
