t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1741053100,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053101,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053102,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053103,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053104,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053105,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053106,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053107,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053108,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053109,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053110,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053111,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053112,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053113,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053114,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053115,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053116,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053117,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053118,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053119,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053120,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053121,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053122,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053123,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053124,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053125,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053126,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053127,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053128,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053129,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053130,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053131,3,5724,4375.333333,3701,953.651346,3701.000000,5724.000000,5724.000000,5724.000000,5724.000000,5724.000000
1741053132,3,5724,4375.333333,3701,953.651346,3701.000000,5724.000000,5724.000000,5724.000000,5724.000000,5724.000000
1741053133,3,5724,4375.333333,3701,953.651346,3701.000000,5724.000000,5724.000000,5724.000000,5724.000000,5724.000000
1741053134,6,5724,4375.333333,3701,953.651346,3701.000000,5724.000000,5724.000000,5724.000000,5724.000000,5724.000000
1741053135,6,5724,4375.333333,3701,953.651346,3701.000000,5724.000000,5724.000000,5724.000000,5724.000000,5724.000000
1741053136,6,5724,4375.333333,3701,953.651346,3701.000000,5724.000000,5724.000000,5724.000000,5724.000000,5724.000000
1741053137,6,5724,4375.333333,3701,953.651346,3701.000000,5724.000000,5724.000000,5724.000000,5724.000000,5724.000000
1741053138,9,20220,5498.525664,1092,5607.487448,3701.000000,5724.000000,20220.000000,20220.000000,20220.000000,20220.000000
1741053139,18,20220,8622.632668,1092,8244.136063,3701.000000,18967.000000,20220.000000,20220.000000,20220.000000,20220.000000
1741053140,19,20220,9264.414738,1092,8440.127163,3701.000000,20220.000000,20220.000000,20220.000000,20220.000000,20220.000000
1741053141,21,20220,10307.675882,1092,8588.827449,5724.000000,20220.000000,20220.000000,20220.000000,20220.000000,20220.000000
1741053143,26,20220,11439.553691,1092,8278.035119,9935.000000,20220.000000,20220.000000,20220.000000,20220.000000,20220.000000
1741053144,35,20847,11613.338407,1092,7268.929032,9935.000000,20220.000000,20220.000000,20847.000000,20847.000000,20847.000000
1741053145,46,20847,10535.074201,1092,7405.548964,9935.000000,18967.000000,20220.000000,20847.000000,20847.000000,20847.000000
1741053145,46,20847,10535.074201,1092,7405.548964,9935.000000,18967.000000,20220.000000,20847.000000,20847.000000,20847.000000
1741053145,46,20847,10535.074201,1092,7405.548964,9935.000000,18967.000000,20220.000000,20847.000000,20847.000000,20847.000000
