t,value
1741053100,0
1741053101,0
1741053102,0
1741053103,0
1741053104,0
1741053105,0
1741053106,0
1741053107,0
1741053108,0
1741053109,126
1741053110,126
1741053111,126
1741053112,126
1741053113,126
1741053114,126
1741053115,126
1741053116,126
1741053117,126
1741053118,126
1741053119,155
1741053120,155
1741053121,155
1741053122,155
1741053123,155
1741053124,155
1741053125,155
1741053126,155
1741053127,155
1741053128,155
1741053129,155
1741053130,155
1741053131,155
1741053132,155
1741053133,155
1741053134,155
1741053135,155
1741053136,155
1741053137,155
1741053138,155
1741053139,285
1741053140,285
1741053141,285
1741053143,285
1741053144,285
1741053145,285
1741053145,285
1741053145,285
