t,count
1741053495,0
1741053496,0
1741053497,0
1741053499,0
1741053500,0
1741053501,0
1741053502,0
1741053503,0
1741053504,0
1741053505,0
1741053506,0
1741053507,0
1741053508,0
1741053509,0
1741053510,0
1741053511,0
1741053512,0
1741053513,0
1741053514,0
1741053515,0
1741053516,0
1741053517,0
1741053518,0
1741053519,0
1741053520,13
1741053521,22
1741053522,22
1741053523,22
1741053524,22
1741053525,22
1741053526,22
1741053527,22
1741053528,22
1741053529,22
1741053530,22
1741053531,22
1741053532,22
1741053533,22
1741053534,22
1741053536,22
1741053536,22
1741053536,22
1741053536,22
