t,count
1741053495,5
1741053496,5
1741053497,5
1741053499,5
1741053500,5
1741053501,5
1741053502,5
1741053503,5
1741053504,5
1741053505,5
1741053506,5
1741053507,6
1741053508,6
1741053509,6
1741053510,7
1741053511,7
1741053512,7
1741053513,7
1741053514,7
1741053515,7
1741053516,7
1741053517,10
1741053518,10
1741053519,10
1741053520,11
1741053521,11
1741053522,11
1741053523,12
1741053524,13
1741053525,15
1741053526,23
1741053527,29
1741053528,29
1741053529,29
1741053530,32
1741053531,52
1741053532,76
1741053533,110
1741053534,115
1741053536,161
1741053536,172
1741053536,172
1741053536,172
